time,level,y,x,air,shum,omega,hgt,uwnd,vwnd,source_file,id1,id2
1936608.0,900.0,4090338.0,4317577.5,287.45197,0.002850668,0.32338524,1097.3184,-3.4059753,3.5156555,all_461419.0_20201205.csv,,
1923120.0,175.0,3668319.0,4317577.5,222.89497,5.48e-05,0.0075713396,12724.504,-2.683958,-20.963196,all_216623.0_20190523.csv,,
1961184.0,775.0,4252653.0,4414966.5,277.0728,0.00555,-0.40280533,2197.9763,9.116241,15.405746,all_642813.0_20230925.csv,,
1803648.0,875.0,3863097.0,4934374.5,282.8796,0.0031312383,0.20067596,1311.0447,8.688324,-8.938446,all_619233.0_20051005.csv,,
1871496.0,400.0,3928023.0,4544818.5,255.05304,0.001494,-0.15591812,7656.3945,6.6852417,14.768906,all_473132.0_20130702.csv,,
1923024.0,975.0,2791818.0,5940727.0,300.3396,0.002292342,0.007310033,239.57579,10.667114,-1.2792511,all_218284.0_20190519.csv,,
1934352.0,925.0,2629503.0,5421319.0,304.76904,0.012598564,0.12432766,741.0864,7.7179413,-1.5515137,all_179773.0_20200902.csv,,
1785720.0,600.0,3798171.0,4999300.0,270.0819,0.003364,0.06238079,4379.1064,6.9333496,-7.2252197,all_832768.0_20030919.csv,,
1792536.0,125.0,3246300.0,5031763.0,214.81406,1.3910001e-05,0.031318307,15157.281,3.8613987,6.098343,all_443592.0_20040629.csv,,
1907976.0,900.0,2921670.0,6103042.0,297.8369,0.008636578,-0.050962448,1053.501,-3.1233673,-0.52508545,all_116511.0_20170830.csv,,
1864320.0,850.0,3603393.0,5908264.0,298.636,0.00353,-0.16473675,1516.2161,0.42921448,9.584427,all_728616.0_20120906.csv,,
1803480.0,550.0,4220190.0,4739596.5,266.03,0.000169,0.0319376,5057.2305,6.0186768,-11.510101,all_555868.0_20050928.csv,,
1900608.0,875.0,4155264.0,4577281.5,287.54364,0.007305387,0.23189926,1209.2871,-3.6119537,1.3306274,all_878181.0_20161027.csv,,
1783080.0,175.0,3635856.0,5648560.0,212.62611,2.4350002e-05,0.008610725,13100.434,11.458013,1.3738708,all_423570.0_20030601.csv,,
1785312.0,200.0,3570930.0,6005653.0,218.77988,4.4657256e-05,-0.0115242,12376.352,21.259811,-0.590683,all_767901.0_20030902.csv,,
1892784.0,500.0,2661966.0,4772059.5,259.66046,0.000151,0.21651077,5848.0117,6.0771027,-0.85580444,all_899489.0_20151206.csv,,
1777056.0,775.0,4285116.0,4707133.5,284.5127,0.00275,0.0055656433,2331.7031,0.76138306,-1.5053558,all_713819.0_20020923.csv,,
1934304.0,275.0,4285116.0,5096689.0,229.4737,0.0001265,0.1232481,10002.27,26.399033,-39.161194,all_118479.0_20200831.csv,,
1915440.0,225.0,3473541.0,5551171.0,225.46272,6.678826e-05,0.049524307,11768.59,8.805222,-10.205002,all_462398.0_20180707.csv,,
1820712.0,300.0,3895560.0,5226541.0,233.04492,7.95e-05,-0.04314518,9500.492,20.919922,9.596497,all_859102.0_20070916.csv,,
1917888.0,850.0,3733245.0,5453782.0,283.552,0.0036617832,-0.011720657,1572.9915,-3.3327026,0.42747498,all_829010.0_20181017.csv,,
1775256.0,350.0,3278763.0,5486245.0,248.8391,0.000908,-0.18500614,8671.266,-3.0815582,0.167099,all_424950.0_20020710.csv,,
1827696.0,125.0,4447431.0,5194078.0,216.06969,1.2380131e-05,0.0068725944,15215.1875,8.584671,1.8800659,all_494240.0_20080703.csv,,
1915584.0,275.0,4350042.0,5323930.0,230.16838,7.7346376e-05,0.032917023,10228.914,18.881134,-6.4250336,all_462538.0_20180713.csv,,
1821000.0,975.0,4317579.0,4772059.5,300.19116,0.0049019163,-0.012617111,234.68298,3.1026,3.7270813,all_859590.0_20070928.csv,,
1786512.0,300.0,4155264.0,4544818.5,235.59515,0.000288,0.20332336,9619.406,18.09021,19.606522,all_953084.0_20031022.csv,,
1935024.0,225.0,4187727.0,4544818.5,221.58661,6.2900195e-05,0.054501534,11623.125,9.839798,-9.896378,all_264947.0_20200930.csv,,
1952760.0,225.0,4544820.0,4609744.5,218.95198,3.9452658e-05,0.05953598,11385.746,-5.818054,-12.814941,all_112950.0_20221009.csv,,
1898712.0,450.0,4090338.0,4934374.5,253.83083,0.000497,-0.12987614,6543.1367,13.308319,18.314789,all_667520.0_20160809.csv,,
1952208.0,775.0,4252653.0,6103042.0,281.65283,0.0082,-0.09650993,2270.3413,0.6695404,1.0665588,all_66142.0_20220916.csv,,
1809984.0,250.0,3278763.0,4901911.5,225.71707,9.227118e-05,0.11617184,10935.773,8.009094,0.47547913,all_34989.0_20060626.csv,,
1837872.0,975.0,2921670.0,4642207.5,310.97705,0.0039291815,0.002863884,270.3181,8.28511,3.4949188,all_664019.0_20090831.csv,,
1934256.0,900.0,3506004.0,5778412.0,296.71826,0.010465444,0.10824871,1022.4016,-1.8682556,2.945984,all_118363.0_20200829.csv,,
1907616.0,150.0,4090338.0,5810875.0,212.37323,2.8789133e-05,-0.054076076,14005.699,21.971176,7.58638,all_64731.0_20170815.csv,,
1794936.0,800.0,3441078.0,4317577.5,287.81067,0.0045,0.025718689,2039.9546,1.398468,-0.19726562,all_917494.0_20041007.csv,,
1915896.0,550.0,3603393.0,4609744.5,271.85602,0.000922,0.14122486,5229.047,7.0984344,1.1391144,all_502817.0_20180726.csv,,
1925976.0,125.0,3181374.0,6103042.0,206.6569,1.6691434e-05,-0.048568487,15285.605,18.29837,12.844727,all_631212.0_20190919.csv,,
1940808.0,925.0,3506004.0,5096689.0,301.68237,0.0035701154,0.13195038,750.2356,1.407898,-3.4567413,all_293585.0_20210529.csv,,
1799160.0,125.0,3733245.0,5259004.0,216.90709,1.560001e-06,0.034195423,14844.75,20.653107,-9.340134,all_1182248.0_20050401.csv,,
1951464.0,450.0,3928023.0,5259004.0,259.19208,0.000564,0.023335457,6729.5586,8.492325,-1.8429413,all_916482.0_20220816.csv,,
1811304.0,725.0,3992949.0,4999300.0,285.50928,0.00216,0.1826706,2891.4216,3.9530716,2.3581028,all_425819.0_20060820.csv,,
1803072.0,550.0,4285116.0,4804522.5,254.99333,0.00092,0.3711729,4870.836,2.0628967,-0.69270325,all_480180.0_20050911.csv,,
1785576.0,550.0,3895560.0,5031763.0,264.5888,0.000435,0.34701633,5005.492,20.990768,-14.064362,all_767617.0_20030913.csv,,
1891080.0,400.0,3570930.0,5973190.0,251.45863,0.000352,0.08705711,7588.9453,2.0033875,-14.304459,all_644363.0_20150926.csv,,
1775808.0,500.0,3928023.0,4252651.5,262.83548,0.001333,-0.1338644,5846.0273,13.911194,5.9347687,all_484752.0_20020802.csv,,
1957440.0,825.0,4285116.0,4869448.5,270.4621,0.0029970617,0.05618,1784.7769,6.4346313,-2.809906,all_202066.0_20230422.csv,,
1846824.0,125.0,4350042.0,4447429.5,222.5167,3.684052e-06,0.034945726,15014.621,9.070618,0.76846313,all_694562.0_20100908.csv,,
1943208.0,850.0,3992949.0,4999300.0,296.69507,0.003201124,0.04420376,1514.2197,7.3792877,3.7787933,all_636672.0_20210906.csv,,
1870896.0,775.0,3376152.0,5648560.0,289.87103,0.00499,-0.0903883,2271.8357,3.0790863,-3.6181335,all_389151.0_20130607.csv,,
1933512.0,925.0,4350042.0,5713486.0,304.2224,0.0073898947,-0.038920403,744.6731,-1.7080078,3.2892828,all_1072965.0_20200729.csv,,
1845792.0,600.0,4122801.0,4512355.5,273.85406,0.002318,0.18382263,4391.54,4.306671,2.6546173,all_483506.0_20100727.csv,,
1856232.0,950.0,4285116.0,4836985.5,288.62256,0.0072669904,0.006661415,450.12598,-2.4539032,1.019455,all_838058.0_20111005.csv,,
1890672.0,125.0,4122801.0,5129152.0,211.20662,1.821509e-05,-0.0015277863,15100.918,20.518112,-3.4493866,all_575778.0_20150909.csv,,
1827648.0,400.0,4187727.0,5031763.0,250.93887,0.000863,-0.41567993,7585.2227,6.142288,7.8409424,all_494263.0_20080701.csv,,
1787184.0,800.0,3376152.0,4609744.5,283.74774,0.0028905254,0.067780495,2077.6997,-0.827713,3.1596527,all_1034318.0_20031119.csv,,
1933848.0,650.0,3311226.0,4350040.5,279.83667,0.0010945302,-0.0026521683,3779.907,1.5470886,2.9274292,all_118266.0_20200812.csv,,
1795944.0,700.0,4642209.0,4544818.5,266.34125,0.00104,-0.18113613,3036.083,5.9637604,11.52417,all_1056666.0_20041118.csv,,
1913472.0,850.0,4317579.0,5323930.0,284.2033,0.00427,0.038829803,1419.1418,2.1535645,2.441681,all_309138.0_20180416.csv,,
1934760.0,450.0,4155264.0,4414966.5,250.90216,0.00101,-0.51309776,6465.547,1.8807678,8.633057,all_264900.0_20200919.csv,,
1817400.0,825.0,3895560.0,5031763.0,291.8514,0.00495,-0.021632195,1728.1577,9.917938,2.2530518,all_337231.0_20070501.csv,,
1916376.0,275.0,4220190.0,4512355.5,230.67082,7.9e-05,0.019291878,10178.797,11.043884,6.0859528,all_626997.0_20180815.csv,,
1908576.0,950.0,4220190.0,4804522.5,285.43774,0.0057946094,-0.06253338,596.1546,0.5649414,0.56785583,all_248911.0_20170924.csv,,
1904664.0,900.0,4382505.0,5323930.0,287.61597,0.0066201827,0.03026104,905.91895,2.6989746,-3.8977203,all_782114.0_20170414.csv,,
1864152.0,100.0,4057875.0,4512355.5,215.70076,9.840661e-06,0.02330494,16565.516,14.380875,7.958954,all_663389.0_20120830.csv,,
1785768.0,875.0,4285116.0,5194078.0,286.82104,0.004710734,0.0536232,1274.7053,4.95903,1.4163513,all_833093.0_20030921.csv,,
1801728.0,225.0,3278763.0,5064226.0,226.15799,1.7100001e-05,-0.055642128,11727.496,5.562912,-3.8945618,all_241325.0_20050717.csv,,
1834224.0,975.0,4350042.0,5453782.0,282.73932,0.0041,-0.062701225,226.35896,3.1003265,1.4498596,all_236277.0_20090401.csv,,
1906728.0,775.0,3538467.0,5031763.0,299.6836,0.004566426,0.16192436,2344.1213,4.9401245,-0.58758545,all_972268.0_20170709.csv,,
1848072.0,350.0,3570930.0,5518708.0,242.34123,0.000297,-0.24721718,8425.695,31.600983,15.32637,all_867750.0_20101030.csv,,
1794480.0,725.0,4285116.0,4901911.5,274.61984,0.00462,-0.23928833,2716.7012,6.299469,10.014313,all_854194.0_20040918.csv,,
1810704.0,800.0,3830634.0,5908264.0,296.12036,0.0062923077,-0.032006264,2020.386,2.7213593,-5.3833675,all_129165.0_20060726.csv,,
1774848.0,225.0,4317579.0,4577281.5,219.03105,4.8537026e-05,-0.0430336,11358.074,7.090866,11.50441,all_304115.0_20020623.csv,,
1941048.0,125.0,3376152.0,5648560.0,209.91153,1.5844149e-05,0.036117196,15195.105,7.425214,7.1292267,all_330392.0_20210608.csv,,
1777536.0,600.0,4350042.0,4901911.5,266.4879,0.001402,0.17426395,4391.4604,6.0000916,-6.95874,all_846489.0_20021013.csv,,
1899480.0,275.0,3928023.0,5226541.0,228.92348,9.149344e-05,-0.04182434,10158.379,14.210678,-23.911194,all_785341.0_20160910.csv,,
1855464.0,650.0,4187727.0,5064226.0,270.90643,0.000714,0.0011491776,3743.0027,10.669144,-7.613388,all_674510.0_20110903.csv,,
1935000.0,800.0,3148911.0,4642207.5,293.2459,0.0028449711,-0.10168362,2064.3027,-1.8175354,-3.5238647,all_264310.0_20200929.csv,,
1944528.0,750.0,3246300.0,5096689.0,284.66452,0.00451,0.09996033,2550.4036,1.5949249,4.7980194,all_759283.0_20211031.csv,,
1787208.0,175.0,3246300.0,4447429.5,212.3265,2.5914584e-05,0.03213787,12985.262,28.168182,6.9922333,all_1034014.0_20031120.csv,,
1942608.0,350.0,4025412.0,4447429.5,247.6542,0.000751,0.130517,8645.195,-6.9582977,3.529129,all_513427.0_20210812.csv,,
1899888.0,100.0,3928023.0,5194078.0,207.28127,1.1919114e-05,0.014776647,16596.387,6.183749,-3.4906769,all_785409.0_20160927.csv,,
1899912.0,400.0,4252653.0,4674670.5,252.05792,0.00029999999,0.027709961,7524.6094,20.050476,10.334351,all_785558.0_20160928.csv,,
1785672.0,875.0,4350042.0,4901911.5,280.91846,0.0043958467,-0.136446,1204.7617,3.7140808,3.3034668,all_833128.0_20030917.csv,,
1777512.0,975.0,3960486.0,4966837.0,283.7453,0.0033358177,-0.18279648,431.9448,6.754257,-6.0606537,all_795176.0_20021012.csv,,
1950504.0,900.0,3408615.0,5194078.0,304.2881,0.0055338885,0.075683594,968.6284,0.32032776,4.2998962,all_763249.0_20220707.csv,,
1944624.0,700.0,3570930.0,5421319.0,275.0947,0.002147,0.19241714,3152.06,2.178955,-0.56074524,all_798544.0_20211104.csv,,
1775136.0,600.0,3570930.0,5259004.0,276.9485,0.004767,0.24951649,4433.458,0.96051025,1.2751923,all_350006.0_20020705.csv,,
1803792.0,850.0,4285116.0,4934374.5,285.6407,0.00341,-0.25949478,1502.9448,1.9155121,1.0570679,all_619092.0_20051011.csv,,
1931280.0,200.0,4350042.0,6005653.0,216.64296,2.1800002e-05,-0.09050655,11738.168,31.727936,-10.074127,all_838622.0_20200427.csv,,
1793112.0,925.0,4155264.0,4479892.5,299.15723,0.007520277,0.1408596,793.8296,-3.8546448,-0.8811035,all_550323.0_20040723.csv,,
1790592.0,950.0,2791818.0,4642207.5,287.45587,0.0068395524,-0.22076797,547.87946,3.1652832,1.1770172,all_255924.0_20040409.csv,,
1882992.0,100.0,4285116.0,4934374.5,214.29277,2.7372855e-06,0.0606426,16213.379,21.610226,11.835617,all_836390.0_20141024.csv,,
1803144.0,400.0,4220190.0,5031763.0,248.18295,0.000755,-0.15145111,7394.1875,2.5161133,-11.506332,all_480545.0_20050914.csv,,
1839096.0,250.0,3603393.0,4836985.5,221.5493,5.25e-05,0.16508675,10603.793,18.62648,-28.827484,all_895100.0_20091021.csv,,
1785672.0,925.0,3992949.0,5226541.0,293.22705,0.004652108,-0.21062851,674.31836,11.001038,6.152878,all_832707.0_20030917.csv,,
1943400.0,725.0,3603393.0,6167968.0,285.03265,0.003731856,0.47555923,2852.6426,12.580322,-4.838257,all_678559.0_20210914.csv,,
1784688.0,1000.0,4285116.0,4869448.5,302.9453,0.010085904,-0.16819668,80.95793,2.0589142,-3.2823744,all_619558.0_20030807.csv,,
1819224.0,175.0,2726892.0,6038116.0,216.07468,2.1270002e-05,0.084736824,13319.219,12.085388,-26.725449,all_569485.0_20070716.csv,,
1865208.0,500.0,4544820.0,4577281.5,258.2116,0.001311,0.062503815,5649.0977,24.710602,7.129898,all_868170.0_20121013.csv,,
1839096.0,275.0,2791818.0,4804522.5,230.3605,0.00011430145,0.08976078,10098.129,19.853607,-32.495575,all_894871.0_20091021.csv,,
1833384.0,925.0,3246300.0,4382503.5,286.37814,0.00537,-0.17069912,816.81323,1.4871368,0.26438904,all_129802.0_20090225.csv,,
1781808.0,700.0,4317579.0,6135505.0,271.09937,0.00118,0.048454285,3073.4297,8.980835,-3.7729645,all_249888.0_20030409.csv,,
1801488.0,100.0,2759355.0,4966837.0,201.65613,9.889726e-06,-0.0014578104,16693.941,6.315323,-8.255,all_184268.0_20050707.csv,,
1854672.0,900.0,2856744.0,6005653.0,305.01392,0.009151171,-0.005177498,1039.6328,-0.9272003,9.203217,all_546457.0_20110801.csv,,
1802328.0,925.0,3148911.0,4934374.5,307.84058,0.012165738,0.15172195,779.5493,1.8249664,0.12863159,all_326584.0_20050811.csv,,
1781904.0,750.0,4220190.0,4772059.5,273.90222,0.00351,-0.12548351,2420.43,1.9966125,6.827011,all_247115.0_20030413.csv,,
1833888.0,225.0,4350042.0,4869448.5,212.89613,2.0200001e-05,0.03637582,10873.441,43.42778,-3.2203217,all_197815.0_20090318.csv,,
1856688.0,275.0,4122801.0,4577281.5,227.11205,9.113565e-05,-0.10381603,9991.707,37.06143,17.576233,all_838132.0_20111024.csv,,
1775928.0,450.0,3895560.0,6167968.0,263.5462,0.000226,0.00081920624,6737.449,2.421173,10.034592,all_485165.0_20020807.csv,,
1856496.0,225.0,4057875.0,4479892.5,217.09851,3.7312577e-05,-0.017665863,11269.617,36.496628,27.231277,all_838147.0_20111016.csv,,
1908552.0,275.0,4220190.0,4869448.5,226.14293,8.97e-05,0.08285427,9731.496,-8.357956,-29.28978,all_248930.0_20170923.csv,,
1895424.0,125.0,4220190.0,4869448.5,218.93706,1.4890051e-06,0.005835414,14643.07,15.483556,-9.962006,all_230355.0_20160325.csv,,
1943976.0,200.0,3083985.0,6200431.0,216.85616,3.765539e-05,0.00801754,12244.547,30.196732,-13.222809,all_719701.0_20211008.csv,,
1859568.0,950.0,3473541.0,4285114.5,282.30154,0.005840376,-0.061920166,599.9447,-1.0634308,-3.4582977,all_141527.0_20120221.csv,,
1785336.0,275.0,3798171.0,5194078.0,230.69817,7.1e-05,-0.083312035,10215.75,6.1905975,1.1288452,all_832806.0_20030903.csv,,
1855560.0,400.0,4414968.0,5161615.0,248.32773,0.000297,0.17189503,7546.672,-3.5411377,-3.39003,all_740639.0_20110907.csv,,
1916880.0,975.0,2694429.0,5129152.0,307.01,0.010096801,0.007739246,291.97894,0.66755676,3.080902,all_690429.0_20180905.csv,,
1830168.0,350.0,3798171.0,5129152.0,240.20059,0.000244,0.031573296,8433.797,-3.0603027,-23.531937,all_957106.0_20081014.csv,,
1791888.0,350.0,3213837.0,4901911.5,243.99564,0.000227,-0.024496078,8477.949,15.722061,-6.928665,all_408735.0_20040602.csv,,
1776864.0,925.0,3116448.0,5129152.0,303.01025,0.0054832874,0.048666,753.04736,-5.3747864,-3.3986053,all_713731.0_20020915.csv,,
1848000.0,275.0,3311226.0,5161615.0,233.96222,7.143787e-05,0.08020973,9880.4375,72.24425,-10.620453,all_867756.0_20101027.csv,,
1865184.0,775.0,4155264.0,4999300.0,283.96024,0.00321,0.22806644,2254.5322,1.0190125,1.38237,all_868325.0_20121012.csv,,
1948632.0,225.0,3960486.0,4479892.5,221.79454,1.5300002e-05,0.015546799,10926.5,39.834015,-8.358658,all_600189.0_20220420.csv,,
1864080.0,750.0,4155264.0,5453782.0,288.56323,0.0026098632,-0.1194973,2599.9673,-3.0883484,2.9458618,all_663516.0_20120827.csv,,
1803000.0,825.0,4187727.0,4317577.5,287.8635,0.00432,0.4287138,1783.6978,-1.8951416,-4.384186,all_555877.0_20050908.csv,,
1820928.0,300.0,4057875.0,4642207.5,229.49619,0.0001239,0.035779,9372.211,6.357376,-2.2664185,all_859121.0_20070925.csv,,
1785144.0,800.0,3895560.0,6135505.0,296.24854,0.0069229575,-0.16265583,2047.293,-0.56396484,-3.389287,all_689532.0_20030826.csv,,
1898928.0,250.0,4025412.0,4674670.5,225.77068,9.164216e-05,-0.020529747,10856.195,-0.5310364,-10.10289,all_667494.0_20160818.csv,,
1890576.0,900.0,4414968.0,5129152.0,286.00122,0.005899605,0.07965088,985.114,-7.522537,-0.83454895,all_575691.0_20150905.csv,,
1861392.0,450.0,3278763.0,5259004.0,249.57756,0.000168,-0.2930193,6496.2305,12.086731,8.504822,all_320467.0_20120507.csv,,
1934352.0,800.0,4414968.0,4804522.5,287.16187,0.0062499996,-0.043206215,2034.4868,5.8484955,-0.6828003,all_179829.0_20200902.csv,,
1906728.0,550.0,3863097.0,4544818.5,271.748,0.00178,-0.2414751,5173.8984,8.383301,14.988861,all_972233.0_20170709.csv,,
1922256.0,450.0,3506004.0,4350040.5,252.41127,0.000124,0.51775646,6493.711,8.908035,-24.096497,all_155315.0_20190417.csv,,
1785360.0,950.0,3928023.0,5161615.0,306.06372,0.0063144793,-0.050283432,536.4719,0.38816833,-1.0758514,all_767527.0_20030904.csv,,
1916064.0,450.0,4285116.0,4544818.5,257.7209,0.000557,-0.10139847,6650.633,17.347778,14.016403,all_559883.0_20180802.csv,,
1939968.0,650.0,3668319.0,6167968.0,265.35907,0.001552,0.1923685,3586.8308,5.354004,-4.085617,all_246192.0_20210424.csv,,
1943568.0,725.0,4317579.0,4934374.5,270.22287,0.0030599998,0.23330879,2873.5713,3.0508423,-1.0782013,all_678342.0_20210921.csv,,
1828416.0,150.0,4025412.0,5161615.0,212.74997,1.4209682e-05,-0.025809646,14142.832,18.8367,13.291885,all_622967.0_20080802.csv,,
1939368.0,750.0,4187727.0,4901911.5,261.62573,0.00168,-0.35562992,2493.392,11.47142,-3.5527039,all_188076.0_20210330.csv,,
1856640.0,825.0,4220190.0,4869448.5,280.0922,0.00548,0.01717472,1794.3457,8.462738,0.64501953,all_838081.0_20111022.csv,,
1844592.0,275.0,3798171.0,4869448.5,232.83,6.376268e-05,0.10248184,10177.391,35.93135,9.788574,all_353446.0_20100607.csv,,
1891368.0,400.0,3473541.0,5810875.0,250.42747,0.00031601364,0.053800583,7504.965,2.2931366,-0.8438568,all_702506.0_20151008.csv,,
1939368.0,175.0,4447431.0,4642207.5,216.23631,5.2600008e-06,0.063047886,12432.59,25.497467,-37.535126,all_187990.0_20210330.csv,,
1776576.0,900.0,3570930.0,6135505.0,301.07153,0.0057624355,-0.13684082,1012.8645,-3.473404,-3.4100876,all_648547.0_20020903.csv,,
1960656.0,275.0,3733245.0,5096689.0,234.04103,0.00022779101,0.18593502,10275.758,9.681229,15.789398,all_596469.0_20230903.csv,,
1888512.0,850.0,4090338.0,5031763.0,294.68262,0.00836,-0.08068752,1454.737,2.0646667,-3.6740398,all_239373.0_20150611.csv,,
1908288.0,825.0,4512357.0,4966837.0,291.26514,0.00518,-0.16560364,1782.0918,8.229446,3.9088745,all_187244.0_20170912.csv,,
1827768.0,950.0,3765708.0,4317577.5,299.5874,0.008236322,-0.096764565,549.15137,3.7371979,0.541626,all_556955.0_20080706.csv,,
1917024.0,200.0,3733245.0,6200431.0,218.03105,4.4709814e-05,0.027758598,12241.777,18.380829,1.5712433,all_690778.0_20180911.csv,,
1818984.0,300.0,4090338.0,4934374.5,236.44423,0.000168,-0.08550739,9730.965,7.2885284,4.1733856,all_511749.0_20070706.csv,,
1863696.0,100.0,3830634.0,5778412.0,207.4779,9.56e-06,-0.034757674,16667.36,7.8556213,-5.175415,all_599666.0_20120811.csv,,
1810800.0,925.0,4090338.0,4934374.5,300.8584,0.009480893,-0.03447151,716.2649,4.316574,3.4378357,all_128937.0_20060730.csv,,
1776984.0,275.0,4414968.0,4869448.5,229.4287,0.00012900001,0.5145302,10016.863,28.694656,-4.7293854,all_714002.0_20020920.csv,,
1878024.0,1000.0,3148911.0,6330283.0,301.60907,0.005185687,0.11052519,38.515137,-1.6333771,12.7677,all_202100.0_20140331.csv,,
1914600.0,300.0,4155264.0,4642207.5,232.30661,0.0001544969,0.21093655,9442.098,35.359375,-13.117081,all_387064.0_20180602.csv,,
1839936.0,200.0,3863097.0,4512355.5,212.31816,2.0390007e-05,0.06982994,11954.105,5.8510637,-16.642487,all_970627.0_20091125.csv,,
1847064.0,825.0,4382505.0,4836985.5,282.94092,0.007152197,0.37231827,1722.633,-0.7859802,-1.4121246,all_758067.0_20100918.csv,,
1933728.0,900.0,4285116.0,4869448.5,294.50903,0.0059131747,-0.03890419,1000.07495,8.63266,-2.30188,all_68767.0_20200807.csv,,
1820664.0,550.0,4155264.0,4577281.5,264.47983,0.001806,-0.12302017,5047.1094,-4.0197296,7.332657,all_859820.0_20070914.csv,,
1925856.0,950.0,4285116.0,4836985.5,296.64697,0.005919551,-0.1067934,560.7097,9.19104,2.4352875,all_630680.0_20190914.csv,,
1811256.0,125.0,3830634.0,5129152.0,214.83398,1.6395019e-05,0.034339905,15238.066,17.863804,13.413162,all_285136.0_20060818.csv,,
1895232.0,275.0,4447431.0,4674670.5,221.12704,4.25e-05,-0.044487953,9653.535,39.731125,-41.30591,all_230349.0_20160317.csv,,
1856616.0,175.0,4025412.0,4966837.0,213.16821,2.2631777e-05,-0.026053429,12795.156,29.42134,0.06454468,all_838165.0_20111021.csv,,
1918056.0,825.0,3213837.0,4252651.5,286.20087,0.0017599999,0.07703495,1752.0945,2.374466,-2.0769196,all_828718.0_20181024.csv,,
1961256.0,850.0,3863097.0,4999300.0,290.91132,0.00447,-0.08807278,1499.1721,8.9105835,0.7531738,all_642417.0_20230928.csv,,
1940904.0,150.0,3992949.0,5323930.0,207.37114,1.3902642e-05,0.03429699,14058.73,-6.168518,-28.76474,all_330778.0_20210602.csv,,
1908384.0,650.0,3083985.0,6005653.0,279.82983,0.004815,0.14318371,3759.452,13.860043,8.242081,all_249044.0_20170916.csv,,
1786704.0,875.0,4252653.0,4836985.5,276.04593,0.00323,-0.22772884,1173.9177,-0.32125854,-2.2600098,all_952820.0_20031030.csv,,
1784136.0,775.0,3311226.0,5453782.0,301.375,0.0041523455,-0.013331413,2315.5215,3.3384094,-0.4741516,all_552339.0_20030715.csv,,
1900344.0,750.0,4252653.0,4414966.5,271.74554,0.00408,-0.46376038,2279.626,17.730377,20.31961,all_878193.0_20161016.csv,,
1819968.0,150.0,4122801.0,5096689.0,215.28052,1.8848763e-05,0.00018024445,14145.836,26.799026,5.4286194,all_720665.0_20070816.csv,,
1952616.0,875.0,3343689.0,6103042.0,297.14673,0.004718885,-0.20603752,1288.6965,-0.9334259,11.343811,all_113350.0_20221003.csv,,
1899672.0,775.0,4350042.0,4934374.5,279.48645,0.00691,-0.47991276,2222.7178,21.927414,6.604309,all_785823.0_20160918.csv,,
1786320.0,975.0,3928023.0,5031763.0,289.03317,0.0034969142,-0.07388115,416.30356,3.3280334,-0.5937958,all_953102.0_20031014.csv,,
1889424.0,875.0,4447431.0,4609744.5,295.27246,0.006042369,-0.06472683,1265.0532,2.787674,-0.42669678,all_377230.0_20150719.csv,,
1898808.0,800.0,3570930.0,4285114.5,293.0376,0.0042399997,-0.056969643,2071.9116,0.31175232,-0.022415161,all_667763.0_20160813.csv,,
1918032.0,150.0,3148911.0,5194078.0,214.60663,8.4700005e-06,0.020366132,13882.246,16.559753,7.25943,all_828723.0_20181023.csv,,
1944480.0,875.0,3928023.0,5518708.0,283.7961,0.0046132794,0.056783676,1311.9836,2.252472,0.72358704,all_759382.0_20211029.csv,,
1811208.0,900.0,3863097.0,4707133.5,301.0681,0.0040374123,0.104990005,979.3413,5.0440674,2.5364075,all_284885.0_20060816.csv,,
1934568.0,700.0,3895560.0,5096689.0,281.3949,0.00248,-0.01802349,3164.2993,-1.5549316,-4.5822906,all_179977.0_20200911.csv,,
1890720.0,725.0,3116448.0,6135505.0,287.13016,0.00906,0.00491333,2871.9443,5.1519194,7.7841187,all_575576.0_20150911.csv,,
1784976.0,300.0,4252653.0,4901911.5,238.54132,0.0001764822,0.06028843,9694.375,10.258484,10.165924,all_688715.0_20030819.csv,,
1811352.0,350.0,4609746.0,4674670.5,239.46648,0.000203,0.19654465,8451.723,7.9433136,5.7135468,all_425823.0_20060822.csv,,
1863168.0,100.0,4090338.0,4836985.5,213.539,9.397505e-06,0.02875042,16657.617,6.215683,9.132806,all_534780.0_20120720.csv,,
1774320.0,450.0,4057875.0,4382503.5,255.26712,0.00065414835,0.08753586,6536.8086,12.685257,20.006683,all_281688.0_20020601.csv,,
1925208.0,725.0,4252653.0,4707133.5,280.25342,0.00239,-0.014206886,2820.2188,5.667343,-1.1394348,all_518438.0_20190818.csv,,
1934592.0,350.0,3928023.0,4317577.5,245.4558,0.000156,0.066874504,8573.137,-4.288727,-1.9424896,all_180000.0_20200912.csv,,
1906464.0,750.0,3928023.0,4901911.5,286.10107,0.00563,-0.28140354,2554.909,8.407379,-0.49021912,all_933833.0_20170628.csv,,
1906728.0,975.0,3765708.0,4642207.5,312.0625,0.006775232,-0.15860271,270.63354,3.8158722,4.9913025,all_972258.0_20170709.csv,,
1895640.0,450.0,2889207.0,4609744.5,252.75423,0.000233,-0.016819954,6595.6094,2.0733185,-0.122177124,all_253969.0_20160403.csv,,
1908672.0,825.0,3051522.0,6297820.0,284.4464,0.009544898,-0.16533852,1799.4307,-7.0204315,-1.7017822,all_248771.0_20170928.csv,,
