time,level,y,x,air,shum,omega,hgt,uwnd,vwnd,source_file,id1,id2
1808184.0,925.0,2597040.0,5453782.0,299.01776,0.0040648025,-0.05273056,761.6494,5.3249817,1.7683105,all_1001671.0_20060412.csv,,
1808184.0,925.0,2597040.0,5486245.0,299.45526,0.0042648027,-0.00976181,760.1494,8.090607,2.7214355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2597040.0,5518708.0,299.50214,0.0042748027,0.02539444,759.6494,8.074982,2.3620605,all_1001671.0_20060412.csv,,
1808184.0,925.0,2597040.0,5551171.0,299.9865,0.0042148028,0.08008194,760.1494,8.090607,2.3464355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2629503.0,5421319.0,299.37714,0.0038648027,-0.04882431,763.1494,5.5437317,2.4401855,all_1001671.0_20060412.csv,,
1808184.0,925.0,2629503.0,5453782.0,299.37714,0.0039648027,-0.12694931,762.1494,7.6374817,2.3776855,all_1001671.0_20060412.csv,,
1808184.0,925.0,2629503.0,5486245.0,299.5334,0.004284803,-0.09569931,760.6494,8.434357,2.1120605,all_1001671.0_20060412.csv,,
1808184.0,925.0,2629503.0,5518708.0,298.9865,0.0042748027,-0.03710556,759.6494,8.543732,2.1589355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2629503.0,5551171.0,299.68964,0.0043348027,0.01367569,759.1494,9.356232,2.2995605,all_1001671.0_20060412.csv,,
1808184.0,925.0,2661966.0,5421319.0,299.12714,0.0036448028,-0.04882431,764.1494,5.4187317,2.4558105,all_1001671.0_20060412.csv,,
1808184.0,925.0,2661966.0,5453782.0,298.93964,0.0037648028,-0.11913681,763.1494,7.7312317,2.2839355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2661966.0,5486245.0,298.75214,0.004284803,-0.16601181,760.6494,8.434357,2.1120605,all_1001671.0_20060412.csv,,
1808184.0,925.0,2661966.0,5518708.0,297.9709,0.004414803,-0.08788681,759.1494,8.246857,1.6433105,all_1001671.0_20060412.csv,,
1808184.0,925.0,2661966.0,5551171.0,298.31464,0.004524803,-0.0058555603,758.1494,10.418732,2.3151855,all_1001671.0_20060412.csv,,
1808184.0,925.0,2694429.0,5421319.0,298.3459,0.0034648029,-0.08788681,764.1494,6.8406067,2.5964355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2694429.0,5453782.0,298.18964,0.0037748027,-0.10351181,762.6494,6.8562317,2.5808105,all_1001671.0_20060412.csv,,
1808184.0,925.0,2694429.0,5486245.0,297.68964,0.004234803,-0.13866806,759.6494,7.8562317,2.7683105,all_1001671.0_20060412.csv,,
1808184.0,925.0,2694429.0,5518708.0,296.8459,0.0046348027,-0.16210556,758.1494,9.324982,3.7370605,all_1001671.0_20060412.csv,,
1808184.0,925.0,2694429.0,5551171.0,298.08026,0.0049248026,-0.02148056,756.1494,9.746857,2.7683105,all_1001671.0_20060412.csv,,
1808184.0,925.0,2726892.0,5421319.0,296.7365,0.0038048027,-0.09569931,763.6494,6.4968567,2.8151855,all_1001671.0_20060412.csv,,
1808184.0,925.0,2726892.0,5453782.0,297.299,0.004114803,-0.06444931,760.6494,9.059357,4.0339355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2726892.0,5486245.0,296.799,0.0045648026,-0.07616806,756.6494,9.106232,4.0964355,all_1001671.0_20060412.csv,,
1808184.0,925.0,2726892.0,5518708.0,296.45526,0.0046148025,0.00976944,755.1494,9.324982,3.7370605,all_1001671.0_20060412.csv,,
1808184.0,925.0,2726892.0,5551171.0,296.9865,0.004594803,0.05664444,754.1494,9.746857,3.1745605,all_1001671.0_20060412.csv,,
1808184.0,900.0,2597040.0,5421319.0,297.42346,0.0038455713,0.054689407,1000.66284,5.3226776,1.8031464,all_1001671.0_20060412.csv,,
1808184.0,900.0,2597040.0,5453782.0,297.5172,0.0038155713,-0.054685593,1000.16284,5.3226776,1.7875214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2597040.0,5486245.0,297.9547,0.0040055714,-0.011716843,999.16284,8.088303,2.7250214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2597040.0,5518708.0,298.0172,0.0040055714,0.023439407,999.16284,8.072678,2.3656464,all_1001671.0_20060412.csv,,
1808184.0,900.0,2597040.0,5551171.0,298.47034,0.003965571,0.07812691,999.16284,8.088303,2.3500214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2629503.0,5421319.0,297.8922,0.0036255713,-0.046873093,1001.66284,5.5414276,2.4437714,all_1001671.0_20060412.csv,,
1808184.0,900.0,2629503.0,5453782.0,297.8766,0.0037155712,-0.12890434,1001.16284,7.6351776,2.3812714,all_1001671.0_20060412.csv,,
1808184.0,900.0,2629503.0,5486245.0,298.03284,0.004025571,-0.09765434,999.66284,8.432053,2.1000214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2629503.0,5518708.0,297.48596,0.004015571,-0.039060593,999.16284,8.541428,2.1625214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2629503.0,5551171.0,298.1891,0.0040655714,0.011720657,998.66284,9.353928,2.2875214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2661966.0,5421319.0,297.65784,0.0034355712,-0.046873093,1002.16284,5.4164276,2.4593964,all_1001671.0_20060412.csv,,
1808184.0,900.0,2661966.0,5453782.0,297.4547,0.0035355713,-0.11718559,1001.66284,7.7289276,2.2875214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2661966.0,5486245.0,297.2672,0.004015571,-0.1640606,999.16284,8.432053,2.1000214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2661966.0,5518708.0,296.47034,0.004145571,-0.08984184,998.16284,8.244553,1.6312714,all_1001671.0_20060412.csv,,
1808184.0,900.0,2661966.0,5551171.0,296.8141,0.0042455713,-0.011716843,997.16284,10.416428,2.3031464,all_1001671.0_20060412.csv,,
1808184.0,900.0,2694429.0,5421319.0,296.8766,0.0032555712,-0.08593559,1002.16284,6.8383026,2.6000214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2694429.0,5453782.0,296.6891,0.0035355713,-0.10156059,1001.16284,6.8539276,2.5687714,all_1001671.0_20060412.csv,,
1808184.0,900.0,2694429.0,5486245.0,296.1891,0.003975571,-0.13671684,998.66284,7.8539276,2.7718964,all_1001671.0_20060412.csv,,
1808184.0,900.0,2694429.0,5518708.0,295.34534,0.004345571,-0.16015434,997.16284,9.322678,3.7406464,all_1001671.0_20060412.csv,,
1808184.0,900.0,2694429.0,5551171.0,296.5797,0.0046255714,-0.023435593,995.16284,9.760178,2.7718964,all_1001671.0_20060412.csv,,
1808184.0,900.0,2726892.0,5421319.0,295.2516,0.0035655713,-0.09765434,1002.16284,6.4945526,2.8187714,all_1001671.0_20060412.csv,,
1808184.0,900.0,2726892.0,5453782.0,295.79846,0.0038555712,-0.062498093,999.16284,9.057053,4.0375214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2726892.0,5486245.0,295.29846,0.004275571,-0.07812309,995.16284,9.103928,4.1000214,all_1001671.0_20060412.csv,,
1808184.0,900.0,2726892.0,5518708.0,294.9547,0.004325571,0.011720657,993.66284,9.322678,3.7406464,all_1001671.0_20060412.csv,,
1808184.0,900.0,2726892.0,5551171.0,295.48596,0.0043055713,0.058595657,992.66284,9.744553,3.1781464,all_1001671.0_20060412.csv,,
1808184.0,875.0,2597040.0,5421319.0,295.85236,0.0035909961,0.05534649,1245.2039,5.3251495,1.7927246,all_1001671.0_20060412.csv,,
1808184.0,875.0,2597040.0,5453782.0,295.9461,0.003570996,-0.05402851,1245.2039,5.3407745,1.7770996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2597040.0,5486245.0,296.3836,0.0037509962,-0.011059761,1244.2039,8.1064,2.7145996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2597040.0,5518708.0,296.43048,0.0037409961,0.028002739,1244.2039,8.07515,2.3708496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2597040.0,5551171.0,296.89923,0.003700996,0.07878399,1244.7039,8.07515,2.3395996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2629503.0,5421319.0,296.30548,0.003390996,-0.04621601,1246.2039,5.5282745,2.4333496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2629503.0,5453782.0,296.28986,0.003480996,-0.12824726,1245.7039,7.6376495,2.3708496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2629503.0,5486245.0,296.4461,0.003760996,-0.09699726,1244.7039,8.434525,2.1208496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2629503.0,5518708.0,295.91486,0.0037509962,-0.03840351,1244.2039,8.5439,2.1520996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2629503.0,5551171.0,296.61798,0.003800996,0.012377739,1244.2039,9.340775,2.2927246,all_1001671.0_20060412.csv,,
1808184.0,875.0,2661966.0,5421319.0,296.05548,0.0032009962,-0.05012226,1246.7039,5.4032745,2.4645996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2661966.0,5453782.0,295.85236,0.003300996,-0.11652851,1246.2039,7.7470245,2.2770996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2661966.0,5486245.0,295.68048,0.0037509962,-0.16730976,1244.2039,8.434525,2.1208496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2661966.0,5518708.0,294.8836,0.0038709962,-0.08918476,1243.2039,8.26265,1.6364746,all_1001671.0_20060412.csv,,
1808184.0,875.0,2661966.0,5551171.0,295.22736,0.003970996,-0.007153511,1242.7039,10.403275,2.3083496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2694429.0,5421319.0,295.27423,0.003030996,-0.08918476,1246.7039,6.8563995,2.5895996,all_1001671.0_20060412.csv,,
1808184.0,875.0,2694429.0,5453782.0,295.10236,0.003300996,-0.10480976,1245.7039,6.8563995,2.5739746,all_1001671.0_20060412.csv,,
1808184.0,875.0,2694429.0,5486245.0,294.61798,0.0037109961,-0.13996601,1243.2039,7.8720245,2.7614746,all_1001671.0_20060412.csv,,
1808184.0,875.0,2694429.0,5518708.0,293.77423,0.004050996,-0.16340351,1241.7039,9.309525,3.7458496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2694429.0,5551171.0,294.99298,0.0043109963,-0.022778511,1240.2039,9.747025,2.7614746,all_1001671.0_20060412.csv,,
1808184.0,875.0,2726892.0,5421319.0,293.66486,0.0033209962,-0.09699726,1246.2039,6.5126495,2.8083496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2726892.0,5453782.0,294.22736,0.003600996,-0.06574726,1243.7039,9.059525,4.0427246,all_1001671.0_20060412.csv,,
1808184.0,875.0,2726892.0,5486245.0,293.71173,0.003990996,-0.07746601,1239.7039,9.122025,4.1052246,all_1001671.0_20060412.csv,,
1808184.0,875.0,2726892.0,5518708.0,293.36798,0.004030996,0.008471489,1238.7039,9.309525,3.7458496,all_1001671.0_20060412.csv,,
1808184.0,875.0,2726892.0,5551171.0,293.89923,0.0040109963,0.05534649,1237.7039,9.747025,3.1677246,all_1001671.0_20060412.csv,,
1808184.0,850.0,2597040.0,5421319.0,295.6893,0.003347525,0.108213425,1497.0071,5.3181,1.7959137,all_1001671.0_20060412.csv,,
1808184.0,850.0,2597040.0,5453782.0,296.04868,0.003347525,-0.102724075,1497.5071,5.3181,1.7802887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2597040.0,5486245.0,295.57993,0.003477525,-0.028505325,1497.0071,8.083725,2.7177887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2597040.0,5518708.0,295.54868,0.0034575248,0.026182175,1497.0071,8.0681,2.3584137,all_1001671.0_20060412.csv,,
1808184.0,850.0,2597040.0,5551171.0,296.36118,0.003467525,0.092588425,1498.0071,8.083725,2.3427887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2629503.0,5421319.0,295.53305,0.0031875249,-0.067567825,1498.0071,5.53685,2.4365387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2629503.0,5453782.0,295.5018,0.003257525,-0.17694283,1498.0071,7.6306,2.3740387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2629503.0,5486245.0,295.01743,0.003507525,-0.094911575,1497.0071,8.4431,2.0927887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2629503.0,5518708.0,294.6268,0.0034875248,-0.040224075,1497.0071,8.53685,2.1552887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2629503.0,5551171.0,295.4393,0.003537525,0.014463425,1497.0071,9.34935,2.2959137,all_1001671.0_20060412.csv,,
1808184.0,850.0,2661966.0,5421319.0,295.36118,0.0030075249,-0.075380325,1498.5071,5.41185,2.4677887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2661966.0,5453782.0,295.1893,0.0030675249,-0.16913033,1498.5071,7.739975,2.2802887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2661966.0,5486245.0,294.26743,0.0034875248,-0.16522408,1496.5071,8.4431,2.1084137,all_1001671.0_20060412.csv,,
1808184.0,850.0,2661966.0,5518708.0,293.32993,0.0036075248,-0.091005325,1496.0071,8.239975,1.6396637,all_1001671.0_20060412.csv,,
1808184.0,850.0,2661966.0,5551171.0,293.72055,0.0036975248,-0.008974075,1495.5071,10.41185,2.3115387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2694429.0,5421319.0,295.28305,0.002897525,-0.14569283,1498.5071,6.84935,2.5927887,all_1001671.0_20060412.csv,,
1808184.0,850.0,2694429.0,5453782.0,293.95493,0.0030875248,-0.13006783,1497.5071,6.864975,2.5615387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2694429.0,5486245.0,293.04868,0.0034575248,-0.13788033,1495.0071,7.864975,2.7646637,all_1001671.0_20060412.csv,,
1808184.0,850.0,2694429.0,5518708.0,292.20493,0.003777525,-0.16131783,1494.5071,9.3181,3.7490387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2694429.0,5551171.0,293.4393,0.004027525,-0.024599075,1493.0071,9.7556,2.7646637,all_1001671.0_20060412.csv,,
1808184.0,850.0,2726892.0,5421319.0,292.32993,0.003107525,-0.102724075,1497.5071,6.5056,2.8115387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2726892.0,5453782.0,292.64243,0.003357525,-0.063661575,1495.0071,9.0681,4.0459137,all_1001671.0_20060412.csv,,
1808184.0,850.0,2726892.0,5486245.0,292.15805,0.003717525,-0.075380325,1491.5071,9.114975,4.1084137,all_1001671.0_20060412.csv,,
1808184.0,850.0,2726892.0,5518708.0,291.8143,0.003757525,0.010557175,1491.0071,9.3181,3.7490387,all_1001671.0_20060412.csv,,
1808184.0,850.0,2726892.0,5551171.0,292.34555,0.003747525,0.057432175,1490.5071,9.739975,3.1709137,all_1001671.0_20060412.csv,,
1808184.0,825.0,2597040.0,5421319.0,293.0409,0.0034,0.26984215,1755.127,6.6530304,2.6133118,all_1001671.0_20060412.csv,,
1808184.0,825.0,2597040.0,5453782.0,293.44714,0.00337,-0.1715641,1755.627,6.6530304,2.5976868,all_1001671.0_20060412.csv,,
1808184.0,825.0,2597040.0,5486245.0,293.6659,0.00333,-0.030939102,1755.127,8.09053,2.7226868,all_1001671.0_20060412.csv,,
1808184.0,825.0,2597040.0,5518708.0,293.9159,0.00335,0.054998398,1755.627,8.074905,2.3633118,all_1001671.0_20060412.csv,,
1808184.0,825.0,2597040.0,5551171.0,294.1034,0.00342,0.054998398,1756.627,8.074905,2.3476868,all_1001671.0_20060412.csv,,
1808184.0,825.0,2629503.0,5421319.0,292.9159,0.00322,-0.10515785,1755.627,7.0124054,3.2539368,all_1001671.0_20060412.csv,,
1808184.0,825.0,2629503.0,5453782.0,293.2909,0.00321,-0.3590641,1755.627,7.6217804,2.3789368,all_1001671.0_20060412.csv,,
1808184.0,825.0,2629503.0,5486245.0,293.52527,0.00318,-0.14422035,1755.127,8.43428,2.0976868,all_1001671.0_20060412.csv,,
1808184.0,825.0,2629503.0,5518708.0,293.86902,0.00324,-0.06609535,1755.627,8.543655,2.1445618,all_1001671.0_20060412.csv,,
1808184.0,825.0,2629503.0,5551171.0,294.0409,0.0033,-0.042657852,1755.627,9.34053,2.3008118,all_1001671.0_20060412.csv,,
1808184.0,825.0,2661966.0,5421319.0,292.77527,0.00303,-0.18328285,1756.127,6.5749054,2.8945618,all_1001671.0_20060412.csv,,
1808184.0,825.0,2661966.0,5453782.0,293.15027,0.00301,-0.44890785,1756.127,7.7467804,2.2851868,all_1001671.0_20060412.csv,,
1808184.0,825.0,2661966.0,5486245.0,292.77527,0.00327,-0.22234535,1754.627,8.43428,2.1133118,all_1001671.0_20060412.csv,,
1808184.0,825.0,2661966.0,5518708.0,292.43152,0.00333,-0.08953285,1754.627,8.24678,1.6445618,all_1001671.0_20060412.csv,,
1808184.0,825.0,2661966.0,5551171.0,292.32214,0.00342,-0.0035953522,1754.627,10.418655,2.3164368,all_1001671.0_20060412.csv,,
1808184.0,825.0,2694429.0,5421319.0,292.74402,0.0029,-0.3434391,1756.127,6.8561554,2.5976868,all_1001671.0_20060412.csv,,
1808184.0,825.0,2694429.0,5453782.0,293.18152,0.00285,-0.22234535,1755.127,6.8561554,2.5664368,all_1001671.0_20060412.csv,,
1808184.0,825.0,2694429.0,5486245.0,292.02527,0.00316,-0.13640785,1753.127,7.8717804,2.7695618,all_1001671.0_20060412.csv,,
1808184.0,825.0,2694429.0,5518708.0,290.61902,0.00351,-0.15984535,1753.127,9.30928,3.7383118,all_1001671.0_20060412.csv,,
1808184.0,825.0,2694429.0,5551171.0,291.80652,0.00374,-0.023126602,1751.127,9.762405,2.7695618,all_1001671.0_20060412.csv,,
1808184.0,825.0,2726892.0,5421319.0,291.40027,0.00288,-0.12859535,1755.127,6.5124054,2.8164368,all_1001671.0_20060412.csv,,
1808184.0,825.0,2726892.0,5453782.0,292.38464,0.00306,-0.062189102,1752.127,9.05928,4.035187,all_1001671.0_20060412.csv,,
1808184.0,825.0,2726892.0,5486245.0,290.49402,0.00345,-0.0778141,1748.127,9.12178,4.097687,all_1001671.0_20060412.csv,,
1808184.0,825.0,2726892.0,5518708.0,290.1659,0.00349,0.008123398,1747.627,9.30928,3.7383118,all_1001671.0_20060412.csv,,
1808184.0,825.0,2726892.0,5551171.0,290.69714,0.00348,0.054998398,1747.627,9.74678,3.1758118,all_1001671.0_20060412.csv,,
1808184.0,800.0,2597040.0,5421319.0,290.37994,0.00347,0.308568,2018.8965,7.42715,3.3765411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2597040.0,5453782.0,290.7862,0.00342,-0.128932,2019.8965,7.442775,3.3609161,all_1001671.0_20060412.csv,,
1808184.0,800.0,2597040.0,5486245.0,291.00494,0.00338,-0.03127575,2019.8965,8.61465,2.9702911,all_1001671.0_20060412.csv,,
1808184.0,800.0,2597040.0,5518708.0,291.23932,0.00339,0.0507555,2019.8965,9.224025,2.5640411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2597040.0,5551171.0,291.44244,0.0034400001,0.0351305,2021.3965,9.224025,2.5327911,all_1001671.0_20060412.csv,,
1808184.0,800.0,2629503.0,5421319.0,290.2862,0.00329,-0.09377575,2019.3965,7.5209,3.6577911,all_1001671.0_20060412.csv,,
1808184.0,800.0,2629503.0,5453782.0,290.6612,0.00326,-0.39065075,2019.8965,8.161525,2.8140411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2629503.0,5486245.0,290.89557,0.00322,-0.207057,2019.3965,8.42715,2.1109161,all_1001671.0_20060412.csv,,
1808184.0,800.0,2629503.0,5518708.0,291.19244,0.00326,-0.14846325,2019.8965,9.0209,2.2515411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2629503.0,5551171.0,291.36432,0.00332,-0.07815075,2020.3965,9.786525,2.0796661,all_1001671.0_20060412.csv,,
1808184.0,800.0,2661966.0,5421319.0,290.17682,0.00309,-0.21877575,2019.3965,7.192775,3.1421661,all_1001671.0_20060412.csv,,
1808184.0,800.0,2661966.0,5453782.0,290.58307,0.00304,-0.57033825,2019.8965,7.73965,2.2827911,all_1001671.0_20060412.csv,,
1808184.0,800.0,2661966.0,5486245.0,290.86432,0.00308,-0.3086195,2018.3965,8.42715,2.1109161,all_1001671.0_20060412.csv,,
1808184.0,800.0,2661966.0,5518708.0,290.9737,0.00317,-0.17971325,2018.3965,8.255275,1.6265411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2661966.0,5551171.0,291.36432,0.00325,-0.07033825,2018.3965,10.411525,2.2984161,all_1001671.0_20060412.csv,,
1808184.0,800.0,2694429.0,5421319.0,290.14557,0.00294,-0.40627575,2019.3965,7.255275,2.5171661,all_1001671.0_20060412.csv,,
1808184.0,800.0,2694429.0,5453782.0,290.55182,0.00289,-0.49221325,2018.8965,7.255275,2.4859161,all_1001671.0_20060412.csv,,
1808184.0,800.0,2694429.0,5486245.0,290.36432,0.003,-0.2929945,2016.8965,7.86465,2.7515411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2694429.0,5518708.0,289.7862,0.00321,-0.160182,2016.3965,9.30215,3.7515411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2694429.0,5551171.0,290.52057,0.00347,-0.03908825,2015.8965,9.755275,2.7671661,all_1001671.0_20060412.csv,,
1808184.0,800.0,2726892.0,5421319.0,290.0362,0.00279,-0.28127575,2017.3965,6.505275,2.8140411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2726892.0,5453782.0,290.06744,0.00299,-0.29690075,2015.8965,9.067775,4.032791,all_1001671.0_20060412.csv,,
1808184.0,800.0,2726892.0,5486245.0,289.52057,0.00318,-0.07815075,2012.8965,9.11465,4.110916,all_1001671.0_20060412.csv,,
1808184.0,800.0,2726892.0,5518708.0,288.8487,0.00323,0.007786751,2012.3965,9.30215,3.7515411,all_1001671.0_20060412.csv,,
1808184.0,800.0,2726892.0,5551171.0,289.44244,0.00321,0.05466175,2012.8965,9.73965,3.1734161,all_1001671.0_20060412.csv,,
1808184.0,775.0,2597040.0,5421319.0,287.66272,0.00356,0.23841286,2287.994,7.8814373,3.604187,all_1001671.0_20060412.csv,,
1808184.0,775.0,2597040.0,5453782.0,288.05334,0.00349,-0.12877464,2289.494,7.8970623,3.588562,all_1001671.0_20060412.csv,,
1808184.0,775.0,2597040.0,5486245.0,288.25647,0.00343,-0.023305893,2289.494,9.068937,3.041687,all_1001671.0_20060412.csv,,
1808184.0,775.0,2597040.0,5518708.0,288.49084,0.0034400001,0.047006607,2289.994,9.631437,2.541687,all_1001671.0_20060412.csv,,
1808184.0,775.0,2597040.0,5551171.0,288.72522,0.00348,0.035287857,2291.494,9.631437,2.510437,all_1001671.0_20060412.csv,,
1808184.0,775.0,2629503.0,5421319.0,287.56897,0.00337,-0.09752464,2288.494,7.8970623,3.854187,all_1001671.0_20060412.csv,,
1808184.0,775.0,2629503.0,5453782.0,287.94397,0.00332,-0.34752464,2289.494,8.647062,2.979187,all_1001671.0_20060412.csv,,
1808184.0,775.0,2629503.0,5486245.0,288.1471,0.00326,-0.1795559,2288.994,9.131437,2.510437,all_1001671.0_20060412.csv,,
1808184.0,775.0,2629503.0,5518708.0,288.44397,0.00331,-0.1483059,2289.994,9.428312,2.369812,all_1001671.0_20060412.csv,,
1808184.0,775.0,2629503.0,5551171.0,288.63147,0.00336,-0.11705589,2290.494,10.193937,2.088562,all_1001671.0_20060412.csv,,
1808184.0,775.0,2661966.0,5421319.0,287.47522,0.00316,-0.2108059,2288.494,7.6314373,3.322937,all_1001671.0_20060412.csv,,
1808184.0,775.0,2661966.0,5453782.0,287.88147,0.00309,-0.53502464,2289.494,8.647062,2.619812,all_1001671.0_20060412.csv,,
1808184.0,775.0,2661966.0,5486245.0,288.10022,0.00312,-0.3436184,2287.994,9.131437,2.510437,all_1001671.0_20060412.csv,,
1808184.0,775.0,2661966.0,5518708.0,288.3971,0.00318,-0.3358059,2288.494,8.240812,1.635437,all_1001671.0_20060412.csv,,
1808184.0,775.0,2661966.0,5551171.0,288.60022,0.00322,-0.29283714,2288.494,10.412687,2.307312,all_1001671.0_20060412.csv,,
1808184.0,775.0,2694429.0,5421319.0,287.44397,0.00301,-0.38658714,2287.994,7.8501873,2.682312,all_1001671.0_20060412.csv,,
1808184.0,775.0,2694429.0,5453782.0,287.85022,0.00295,-0.6873684,2287.994,7.8658123,2.651062,all_1001671.0_20060412.csv,,
1808184.0,775.0,2694429.0,5486245.0,288.17834,0.00298,-0.48033714,2286.494,7.8658123,2.760437,all_1001671.0_20060412.csv,,
1808184.0,775.0,2694429.0,5518708.0,288.36584,0.00306,-0.4373684,2286.494,9.303312,3.744812,all_1001671.0_20060412.csv,,
1808184.0,775.0,2694429.0,5551171.0,288.22522,0.00315,-0.11314964,2285.494,9.756437,2.776062,all_1001671.0_20060412.csv,,
1808184.0,775.0,2726892.0,5421319.0,287.3346,0.00285,-0.51158714,2286.494,7.2095623,3.151062,all_1001671.0_20060412.csv,,
1808184.0,775.0,2726892.0,5453782.0,287.7096,0.00294,-0.60533714,2285.494,9.068937,4.041687,all_1001671.0_20060412.csv,,
1808184.0,775.0,2726892.0,5486245.0,288.13147,0.00298,-0.16783714,2282.494,9.115812,4.104187,all_1001671.0_20060412.csv,,
1808184.0,775.0,2726892.0,5518708.0,288.0846,0.00291,-0.042837143,2282.494,9.303312,3.744812,all_1001671.0_20060412.csv,,
1808184.0,775.0,2726892.0,5551171.0,288.03772,0.00296,0.1407566,2282.494,9.740812,3.182312,all_1001671.0_20060412.csv,,
1808184.0,750.0,2597040.0,5421319.0,284.8708,0.00365,0.17700768,2563.3657,8.294745,3.7474365,all_1001671.0_20060412.csv,,
1808184.0,750.0,2597040.0,5453782.0,285.2614,0.00355,-0.12767982,2565.3657,8.31037,3.7318115,all_1001671.0_20060412.csv,,
1808184.0,750.0,2597040.0,5486245.0,285.46454,0.00348,-0.014398575,2565.3657,9.49787,3.0755615,all_1001671.0_20060412.csv,,
1808184.0,750.0,2597040.0,5518708.0,285.6989,0.00349,0.048101425,2566.3657,9.99787,2.5130615,all_1001671.0_20060412.csv,,
1808184.0,750.0,2597040.0,5551171.0,285.91766,0.00354,0.036382675,2567.8657,9.99787,2.4818115,all_1001671.0_20060412.csv,,
1808184.0,750.0,2629503.0,5421319.0,284.79266,0.00346,-0.100336075,2563.8657,8.27912,3.9974365,all_1001671.0_20060412.csv,,
1808184.0,750.0,2629503.0,5453782.0,285.15204,0.00339,-0.30736732,2564.8657,9.075995,3.0911865,all_1001671.0_20060412.csv,,
1808184.0,750.0,2629503.0,5486245.0,285.33954,0.00332,-0.14721107,2564.8657,9.62287,2.6380615,all_1001671.0_20060412.csv,,
1808184.0,750.0,2629503.0,5518708.0,285.6364,0.00337,-0.12767982,2565.8657,9.825995,2.4036865,all_1001671.0_20060412.csv,,
1808184.0,750.0,2629503.0,5551171.0,285.8239,0.00341,-0.092523575,2566.3657,10.575995,2.0755615,all_1001671.0_20060412.csv,,
1808184.0,750.0,2661966.0,5421319.0,284.6989,0.00324,-0.19408607,2563.3657,8.06037,3.4974365,all_1001671.0_20060412.csv,,
1808184.0,750.0,2661966.0,5453782.0,285.10516,0.00314,-0.48705482,2564.8657,9.18537,2.8724365,all_1001671.0_20060412.csv,,
1808184.0,750.0,2661966.0,5486245.0,285.29266,0.00318,-0.28783607,2563.8657,9.62287,2.6380615,all_1001671.0_20060412.csv,,
1808184.0,750.0,2661966.0,5518708.0,285.58954,0.00323,-0.36205482,2564.3657,9.52912,2.1536865,all_1001671.0_20060412.csv,,
1808184.0,750.0,2661966.0,5551171.0,285.77704,0.00326,-0.30736732,2564.8657,10.40412,2.3099365,all_1001671.0_20060412.csv,,
1808184.0,750.0,2694429.0,5421319.0,284.66766,0.00308,-0.34252357,2563.3657,8.40412,3.1068115,all_1001671.0_20060412.csv,,
